position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Offense,75,223144.31036376953,29,177,72,FBC Melgar,Brazil
Offense,75,30048.041831970215,29,177,72,FBC Melgar,Brazil
Offense,75,1046.609977722168,29,177,72,FBC Melgar,Brazil
Midfield,59,1884.0725936889648,31,172,89,KV Oostende,Guinea Bissau
Midfield,75,2171.143539428711,23,177,72,St. Mirren,Chile
Offense,75,735.0083236694336,23,172,72,FBC Melgar,Brazil
Midfield,75,274.2868118286133,23,172,72,KV Oostende,Brazil
Midfield,71,256.6790237426758,23,172,72,FBC Melgar,Brazil
Midfield,66,504.7334213256836,26,183,64,Amiens SC,Guinea Bissau
Midfield,75,401.4359588623047,23,172,65,FBC Melgar,Wales
Offense,75,207937.30047607422,29,177,72,FBC Melgar,Brazil
Midfield,66,340.70626068115234,23,172,72,FBC Melgar,Wales
Midfield,52,257.98243713378906,23,192,72,Cardiff City,Brazil
Midfield,61,660.1674194335938,23,172,72,Chicago Fire Football Club,Wales
Midfield,75,317.82238006591797,23,172,89,Cardiff City,Paraguay
Midfield,75,327.82041931152344,23,192,72,Club Deportivo Guabirá,Brazil
Offense,75,7407.158058166504,29,177,72,FBC Melgar,Brazil
Midfield,58,551.8045959472656,25,172,72,Angers SCO,Cameroon
Offense,66,845.5330963134766,23,172,72,FBC Melgar,Brazil
Offense,75,84380.96562576294,29,177,72,FBC Melgar,Brazil
GoalKeeper,66,1234.3327255249023,20,183,64,FBC Melgar,Ecuador
Midfield,66,407.2271728515625,29,181,72,Heart of Midlothian,Guinea Bissau
Midfield,75,662.1420516967773,29,172,72,Feyenoord,Brazil
Midfield,75,611.7147827148438,24,172,72,Rayo Vallecano,Guinea Bissau
Offense,75,114745.96105766296,29,177,72,FBC Melgar,Brazil
Midfield,66,270.7902297973633,23,172,64,FBC Melgar,United States
Midfield,66,407.41448974609375,22,188,83,FBC Melgar,Brazil
Offense,75,139703.68262195587,29,177,72,FBC Melgar,Brazil
Offense,75,23463.517379760742,29,180,72,FBC Melgar,Brazil
Midfield,75,24648.991371154785,29,177,72,FBC Melgar,Brazil
Midfield,68,270.0565719604492,25,181,72,Angers SCO,Brazil
Midfield,71,408.81156158447266,22,192,72,Chicago Fire Football Club,Wales
Midfield,75,271.92193603515625,23,172,72,Club Deportivo Guabirá,Guinea Bissau
Midfield,66,858.3643035888672,23,172,72,Chicago Fire Football Club,Chile
Offense,75,261458.00650787354,29,177,72,FBC Melgar,Brazil
Offense,68,2128.372848510742,23,192,68,FBC Melgar,Brazil
Offense,75,1631.670883178711,29,172,72,FBC Melgar,Brazil
Offense,75,54745.797790527344,29,177,72,FBC Melgar,Brazil
Offense,75,16827.95687866211,29,177,72,FBC Melgar,Brazil
Midfield,52,704.8659133911133,29,172,64,IK Sirius,Guinea Bissau
Midfield,75,1134.4616012573242,23,172,72,FBC Melgar,Brazil
Midfield,71,599.5547943115234,23,183,66,Nottingham Forest,Brazil
Midfield,66,1348.830177307129,26,172,76,KV Oostende,Guinea Bissau
Midfield,75,260.70633697509766,23,172,72,Aston Villa,Guinea Bissau
Offense,75,240518.52989196777,29,177,72,FBC Melgar,Brazil
Midfield,68,332.61260986328125,23,178,72,FBC Melgar,Brazil
Defense,69,432.5539779663086,29,167,72,Nottingham Forest,Brazil
Midfield,71,469.041748046875,29,172,72,FBC Melgar,Serbia
Midfield,66,356.3550262451172,23,172,72,Angers SCO,Brazil
Offense,75,3883.719467163086,29,177,72,FBC Melgar,Brazil
Midfield,66,1916.6657333374023,24,172,72,FBC Melgar,Brazil
Offense,75,106409.20413017273,29,177,72,FBC Melgar,Brazil
Midfield,75,504.69439697265625,23,172,72,FBC Melgar,Brazil
Offense,75,335.3443145751953,29,177,72,Shimizu S-Pulse,Brazil
Offense,75,917.4159545898438,29,172,72,Nottingham Forest,Brazil
Offense,75,67847.04578399658,29,177,72,FBC Melgar,Guinea Bissau
Midfield,66,257.20975494384766,23,172,72,FBC Melgar,Brazil
Offense,75,5184.541641235352,29,177,72,FBC Melgar,Brazil
Offense,66,2355.8692169189453,29,172,72,FBC Melgar,Brazil
Midfield,75,2347.2448348999023,29,177,72,FBC Melgar,Brazil
Midfield,71,261.1902389526367,23,172,72,FBC Melgar,Guinea Bissau
Midfield,60,362.73160552978516,23,169,66,Lazio,Brazil
Offense,66,8055.781829833984,29,177,72,FBC Melgar,Brazil
Midfield,52,368.70233154296875,23,172,72,Sheffield Wednesday,Brazil
Midfield,75,685.3927612304688,20,188,54,FBC Melgar,Guinea Bissau
Midfield,52,321.72481536865234,17,172,72,KV Oostende,Brazil
Defense,61,280.0233917236328,23,172,72,FBC Melgar,Brazil
Midfield,52,296.5306930541992,23,172,72,Longford Town,Brazil
Defense,66,1434.0203399658203,20,172,72,KV Oostende,United Arab Emirates
Offense,75,52454.77168273926,29,177,72,FBC Melgar,Brazil
Offense,75,12764.983192443848,29,177,72,FBC Melgar,Brazil
Midfield,69,735.8434448242188,29,172,79,Plymouth Argyle,Germany
Midfield,71,280.06241607666016,23,172,82,SD Ponferradina,Sudan
Midfield,75,266.50535583496094,17,181,72,FBC Melgar,Brazil
Offense,75,422.9305725097656,29,177,72,FBC Melgar,Brazil
Midfield,61,525.9470596313477,20,181,65,Willem II,Brazil
Midfield,75,357.6974639892578,17,172,82,FBC Melgar,Guinea Bissau
Midfield,68,750.0717239379883,23,172,72,Chicago Fire Football Club,Brazil
Midfield,58,639.6484146118164,17,172,64,RB Bragantino,Chile
Offense,75,86648.5419998169,29,172,72,FBC Melgar,Brazil
Offense,75,158489.4842185974,29,177,72,FBC Melgar,Brazil
Midfield,75,1181.6498489379883,23,178,64,Club Universitario de Deportes,Guinea Bissau
Midfield,69,265.1473083496094,23,172,72,KV Oostende,Brazil
Offense,75,531.8943710327148,29,172,72,FBC Melgar,Brazil
Midfield,66,405.35400390625,23,172,72,KV Oostende,Guinea Bissau
Midfield,75,2215.67032623291,23,172,72,FBC Melgar,Brazil
Midfield,71,353.3345413208008,20,172,72,Willem II,Brazil
Offense,75,9251.675323486328,29,177,72,FBC Melgar,Brazil
Midfield,71,348.0038146972656,20,181,72,SD Ponferradina,Brazil
Midfield,52,304.1560516357422,23,181,72,Club Deportivo Guabirá,Guinea Bissau
Offense,48,1822.1253356933594,22,183,72,RCD Mallorca,Albania
Midfield,66,270.77462005615234,17,172,72,FBC Melgar,Brazil
Defense,75,12982.879570007324,29,180,72,FBC Melgar,Brazil
Midfield,71,258.1541442871094,23,172,72,FBC Melgar,Guinea Bissau
Defense,71,269.15120697021484,23,172,72,FBC Melgar,Guinea Bissau
Offense,75,22073.01724243164,29,177,72,FBC Melgar,France
Midfield,71,628.1752548217773,23,188,72,FBC Melgar,Guinea Bissau
Defense,75,439.5939712524414,29,177,68,Nottingham Forest,Brazil
Midfield,52,386.93450927734375,23,183,72,Nottingham Forest,Brazil
Midfield,56,536.592903137207,23,199,72,Henan Songshan Longmen FC,Scotland
Defense,75,3383.1150665283203,29,177,72,FBC Melgar,Brazil
Midfield,52,498.70025634765625,23,172,66,FC Botoşani,Guinea Bissau
Midfield,75,354.13844299316406,29,181,72,SD Ponferradina,Guinea Bissau
Defense,75,2617.9021377563477,23,171,72,Nottingham Forest,Brazil
Midfield,75,1430.8827819824219,29,177,72,FBC Melgar,Brazil
Defense,75,268.12876892089844,23,172,82,Angers SCO,Brazil
Midfield,75,1492.9002838134766,23,181,72,St. Mirren,Portugal
Midfield,68,352.8818588256836,23,181,72,Chicago Fire Football Club,Brazil
Midfield,75,260.8156051635742,23,172,66,Chicago Fire Football Club,Cape Verde Islands
Offense,75,212841.42067718506,29,177,72,FBC Melgar,Brazil
Offense,75,261950.01774597168,29,177,72,FBC Melgar,Brazil
Midfield,52,260.97950744628906,23,172,72,Chicago Fire Football Club,United States
Midfield,75,425.7325210571289,29,172,72,Angers SCO,Brazil
Midfield,71,256.1951217651367,23,172,72,FBC Melgar,Brazil
Midfield,66,918.0949783325195,23,172,72,FBC Melgar,Brazil
Defense,66,3531.3529739379883,29,172,72,FBC Melgar,Brazil
Offense,75,3966.271583557129,23,172,72,FBC Melgar,Brazil
Midfield,71,260.45658111572266,23,172,72,KV Oostende,United States
Offense,75,12293.31925201416,29,177,72,FBC Melgar,Brazil
Midfield,61,267.5121841430664,23,172,72,Club Deportivo Guabirá,Brazil
Midfield,75,305.7326354980469,23,172,72,FBC Melgar,Brazil
Midfield,71,2226.144462585449,17,183,68,Chicago Fire Football Club,Brazil
Midfield,75,510.6807327270508,23,172,72,FBC Melgar,Chile
Midfield,66,432.66324615478516,31,177,72,FBC Melgar,Guinea Bissau
Midfield,71,387.3481674194336,23,172,72,Chicago Fire Football Club,Brazil
Midfield,71,2180.4313354492188,23,173,75,Club Deportivo Guabirá,Brazil
GoalKeeper,68,691.7537307739258,23,183,72,FBC Melgar,Brazil
Midfield,75,638.875732421875,23,172,72,FBC Melgar,Brazil
Offense,75,258300.01537322998,29,177,72,FBC Melgar,Brazil
Midfield,75,966.9144439697266,23,186,72,Nottingham Forest,Guinea Bissau
Midfield,69,311.55506896972656,23,172,72,Chicago Fire Football Club,Guinea Bissau
Midfield,75,1028.7056045532227,29,172,72,FBC Melgar,Brazil
Midfield,60,835.5584716796875,29,172,72,FBC Melgar,Brazil
Offense,75,27006.881805419922,29,177,72,FBC Melgar,Brazil
Midfield,69,559.4377593994141,23,172,73,Chicago Fire Football Club,Brazil
Midfield,74,297.9277648925781,17,172,72,Club Deportivo Guabirá,France
Midfield,71,813.8062973022461,22,172,84,Los Angeles FC,Kyrgyzstan
Offense,75,119130.6115102768,29,177,72,FBC Melgar,Brazil
Defense,75,558.6494674682617,22,172,72,Club Deportivo Guabirá,Brazil
Midfield,66,264.9443817138672,23,172,72,FBC Melgar,Brazil
Offense,75,15098.218040466309,29,177,72,FBC Melgar,Brazil
Offense,75,2845.4063110351562,29,172,72,FBC Melgar,Brazil
Midfield,75,847.9760208129883,25,172,72,Chicago Fire Football Club,Brazil
Midfield,48,352.9599075317383,29,181,72,KV Oostende,Brazil
Offense,75,194375.45975112915,29,177,72,FBC Melgar,Brazil
Midfield,75,286.50923919677734,29,172,72,KV Oostende,Guinea Bissau
Midfield,66,2652.4699096679688,23,172,72,FBC Melgar,Brazil
Midfield,69,256.0468292236328,23,172,72,KV Oostende,Guinea Bissau
Midfield,66,1792.232681274414,29,172,72,FBC Melgar,Brazil
Midfield,66,458.21639251708984,29,172,72,FBC Melgar,Brazil
Midfield,69,647.6171875,23,183,72,Nottingham Forest,Guinea Bissau
Midfield,68,316.3472595214844,23,188,72,FBC Melgar,Wales
Midfield,69,670.9693603515625,22,172,72,Angers SCO,Brazil
Midfield,75,7396.551239013672,29,177,72,FBC Melgar,Brazil
Offense,75,661.4005889892578,22,172,70,FBC Melgar,Brazil
Midfield,52,264.95218658447266,17,172,72,KV Oostende,Brazil
Offense,75,5456.065284729004,29,177,72,FBC Melgar,Brazil
Midfield,66,346.87210845947266,23,183,72,FBC Melgar,Brazil
Midfield,71,271.24291229248047,29,172,75,FBC Melgar,Brazil
Midfield,71,271.92193603515625,23,172,66,Angers SCO,Brazil
Midfield,71,258.0760955810547,23,172,82,FBC Melgar,Ecuador
Offense,75,66138.48936462402,29,177,72,FBC Melgar,Brazil
Midfield,65,284.46436309814453,25,177,72,KV Oostende,Guinea Bissau
Midfield,75,261.5648727416992,23,172,66,Angers SCO,Chile
Midfield,66,306.45848846435547,25,181,64,Al Ittihad,Ecuador
Midfield,75,1344.701400756836,23,172,72,FBC Melgar,Brazil
Offense,75,67675.67814254761,29,177,72,FBC Melgar,Brazil
Midfield,81,274.1619338989258,23,172,72,FBC Melgar,Brazil
Midfield,68,1116.5025939941406,29,172,75,FBC Melgar,Brazil
Midfield,66,283.8477783203125,23,181,88,Nottingham Forest,Brazil
Midfield,58,287.3443603515625,23,172,72,US Salernitana 1919,Guinea Bissau
Midfield,71,258.1463394165039,20,172,66,KV Oostende,Brazil
Offense,75,3138.135787963867,23,177,72,FBC Melgar,Brazil
Midfield,75,906.5593795776367,23,172,73,FBC Melgar,Brazil
Midfield,69,486.33734130859375,17,181,83,Real Zaragoza,Brazil
Midfield,69,266.13072204589844,23,172,72,Angers SCO,Guinea Bissau
Midfield,68,497.6934280395508,31,188,72,Clermont Foot 63,Chile
Midfield,71,257.3190231323242,23,172,72,Angers SCO,Brazil
Midfield,71,607.5157623291016,29,168,72,FBC Melgar,Brazil
Midfield,66,257.70926666259766,23,183,72,FBC Melgar,Brazil
Midfield,75,1982.9056701660156,29,177,72,FBC Melgar,Brazil
Midfield,66,3125.5075073242188,23,172,72,FBC Melgar,Brazil
Offense,75,6336.134689331055,29,172,72,FBC Melgar,Brazil
Midfield,71,262.4390182495117,23,172,72,SD Ponferradina,Brazil
Midfield,66,274.6536407470703,23,172,75,KV Oostende,Wales
Midfield,66,443.87884521484375,17,172,72,Angers SCO,Brazil
Midfield,75,1333.2750701904297,29,172,72,FBC Melgar,Chile
Midfield,52,375.4067153930664,20,172,72,Chicago Fire Football Club,Guinea Bissau
Midfield,75,396.74523162841797,29,192,72,KV Oostende,Brazil
Midfield,52,1842.698974609375,18,172,88,Los Angeles FC,Netherlands
Offense,75,254538.05213165283,29,177,72,FBC Melgar,Brazil
Midfield,71,428.0271530151367,23,177,66,KV Oostende,Kyrgyzstan
Midfield,71,288.6946029663086,23,172,72,Radomiak Radom,United States
Midfield,52,2353.6214141845703,17,177,72,KV Oostende,Brazil
Midfield,68,298.8565444946289,29,172,72,FBC Melgar,Brazil
Defense,52,297.57654571533203,23,177,66,FBC Melgar,Guinea Bissau
Offense,66,1468.9393310546875,29,172,72,FBC Melgar,Brazil
Offense,75,18893.102226257324,23,180,72,FBC Melgar,Brazil
Midfield,75,534.9694900512695,29,181,72,Nottingham Forest,France
Midfield,75,4800.409324645996,29,172,72,FBC Melgar,Brazil
Midfield,71,347.6135711669922,23,167,72,FBC Melgar,Guinea Bissau
Midfield,75,359.1803894042969,23,177,72,FBC Melgar,Brazil
Offense,75,4166.357246398926,29,177,72,FBC Melgar,Brazil
Defense,75,14977.95278930664,23,172,72,FBC Melgar,Brazil
Midfield,75,384.2262191772461,25,172,83,Al Ittihad,Guinea Bissau
Offense,75,22928.673011779785,29,177,72,FBC Melgar,Brazil
Midfield,71,278.43900299072266,23,172,72,Lazio,Wales
Defense,69,781.103889465332,29,183,72,FBC Melgar,Guinea Bissau
Midfield,68,2247.522003173828,23,172,83,Willem II,Brazil
Midfield,68,262.90731048583984,29,172,72,Chicago Fire Football Club,Brazil
Midfield,48,740.4170989990234,18,172,72,St. Mirren,Guinea Bissau
Midfield,75,3423.887710571289,29,177,75,FBC Melgar,Brazil
Offense,75,89741.55758666992,29,172,72,FBC Melgar,Brazil
Offense,75,2000.060775756836,29,172,72,Nottingham Forest,Brazil
Midfield,52,267.4341354370117,23,181,75,Vålerenga Fotball,Guinea Bissau
Midfield,71,348.2067413330078,23,172,72,FBC Melgar,Guinea Bissau
Offense,75,240477.1718826294,29,177,72,FBC Melgar,Brazil
Offense,75,57516.65173339844,29,177,72,FBC Melgar,Brazil
Offense,75,116897.1336402893,29,177,72,FBC Melgar,Brazil
Offense,75,9690.60563659668,29,177,72,FBC Melgar,Brazil
Midfield,69,1759.7175903320312,23,172,72,FBC Melgar,Cape Verde Islands
Midfield,81,308.3472671508789,23,172,72,St. Mirren,Brazil
Midfield,52,262.8448715209961,18,172,72,FBC Melgar,Brazil
Midfield,69,400.5071792602539,29,172,72,FBC Melgar,Guinea Bissau
Defense,79,1487.8271179199219,20,192,89,Al Batin,Brazil
Midfield,58,641.6698760986328,22,172,72,FBC Melgar,Brazil
Offense,75,250853.7317428589,29,177,72,FBC Melgar,Brazil
Midfield,58,592.6084594726562,23,172,72,Angers SCO,Cape Verde Islands
Defense,68,586.8562698364258,29,172,72,FBC Melgar,Brazil
Midfield,92,386.5754852294922,23,172,72,St. Mirren,Brazil
Midfield,48,2046.0939025878906,20,177,82,Amiens SC,Guinea Bissau
Midfield,69,1197.6030044555664,17,177,72,FBC Melgar,Brazil
Defense,66,300.45654296875,17,172,72,FBC Melgar,United States
Midfield,75,997.891975402832,23,192,72,St. Mirren,Brazil
Midfield,48,266.49755096435547,23,172,83,Sutton United,Brazil
Midfield,75,373.8535461425781,23,183,72,KV Oostende,Brazil
Midfield,66,265.75608825683594,17,172,83,FBC Melgar,Brazil
Midfield,75,1907.1437911987305,29,172,72,FBC Melgar,Brazil
Offense,75,9388.049827575684,23,172,72,FBC Melgar,Brazil
Offense,66,2021.0168533325195,29,172,72,Nottingham Forest,Turkey
Midfield,66,332.15992736816406,23,172,72,SD Ponferradina,Brazil
Midfield,71,265.5453567504883,18,172,72,KV Oostende,United States
Offense,75,196928.69438934326,29,177,72,FBC Melgar,Brazil
Midfield,71,278.33753967285156,23,172,72,Club Deportivo Guabirá,Brazil
Defense,66,1047.9133911132812,29,172,72,FBC Melgar,Brazil
Offense,75,819.5428771972656,20,172,72,FBC Melgar,Brazil
Defense,62,917.6188812255859,29,177,72,KV Oostende,Brazil
Offense,75,25556.963188171387,29,172,72,KV Oostende,Brazil
Midfield,66,2608.78604888916,29,172,72,FBC Melgar,Brazil
Offense,75,22297.571174621582,29,177,72,FBC Melgar,Brazil
GoalKeeper,52,368.45257568359375,23,172,72,Club Deportivo Guabirá,United States
Offense,75,257686.13888549805,29,177,72,FBC Melgar,Brazil
Offense,75,7324.051795959473,23,177,72,FBC Melgar,Brazil
Midfield,52,477.6817398071289,23,172,72,AZ Alkmaar,Wales
Midfield,71,816.3506851196289,17,172,66,KV Oostende,Guinea Bissau
Midfield,69,435.5432434082031,22,172,72,FBC Melgar,Guinea Bissau
Midfield,71,548.1285018920898,17,177,82,SD Ponferradina,Brazil
Offense,75,11417.862525939941,29,177,72,FBC Melgar,Brazil
Midfield,66,355.3325881958008,23,172,79,Club Deportivo Guabirá,Guinea Bissau
Offense,75,56093.183822631836,29,177,72,FBC Melgar,Brazil
Midfield,62,514.6690216064453,26,172,75,Chicago Fire Football Club,Cape Verde Islands
Midfield,75,256.0,23,172,72,Nottingham Forest,Brazil
Midfield,75,8244.214820861816,23,180,72,FBC Melgar,Brazil
Offense,75,49724.737213134766,29,177,72,FBC Melgar,Brazil
Midfield,69,540.9324111938477,23,172,60,KV Oostende,France
Midfield,69,270.52486419677734,23,172,72,FBC Melgar,Brazil
Midfield,66,285.3228988647461,23,188,72,FBC Melgar,Brazil
Defense,54,1139.2928161621094,23,181,72,FBC Melgar,Brazil
Midfield,65,394.2398681640625,23,172,72,KV Oostende,Brazil
Midfield,75,354.1228332519531,23,181,72,KV Oostende,Guinea Bissau
Midfield,52,256.3043899536133,23,172,72,FBC Melgar,Wales
Midfield,75,2955.2208404541016,29,181,72,KV Oostende,Brazil
Midfield,71,256.9678039550781,17,172,83,SD Ponferradina,Guinea Bissau
Offense,75,18748.876022338867,29,177,72,FBC Melgar,Brazil
Defense,75,14151.057968139648,29,172,72,FBC Melgar,Brazil
Midfield,60,381.23695373535156,31,172,72,Angers SCO,Turkey
Midfield,71,273.49071502685547,23,172,60,FBC Melgar,Brazil
Midfield,71,286.70436096191406,23,172,72,Angers SCO,Brazil
Midfield,75,1510.4690475463867,23,177,72,FBC Melgar,Brazil
Midfield,52,419.7930145263672,23,172,72,Nottingham Forest,Chile
Midfield,66,667.980094909668,23,172,72,Angers SCO,Wales
Offense,75,5957.270660400391,23,172,72,FBC Melgar,Brazil
Midfield,66,506.25537109375,29,172,72,FBC Melgar,Guinea Bissau
Midfield,75,110888.17741966248,29,177,72,Nottingham Forest,Brazil
Midfield,69,265.67803955078125,23,172,72,Angers SCO,Chile
Midfield,52,256.56195068359375,17,172,72,FBC Melgar,Brazil
Midfield,74,640.491340637207,29,192,75,Nottingham Forest,Brazil
Midfield,75,4777.306907653809,29,172,72,FBC Melgar,Brazil
GoalKeeper,52,264.32779693603516,29,172,66,FBC Melgar,Brazil
Offense,75,261131.78633117676,29,177,72,FBC Melgar,Brazil
GoalKeeper,61,563.5197067260742,20,206,72,Chennaiyin FC,Chile
Midfield,71,765.4473190307617,23,172,83,FBC Melgar,Chile
Midfield,52,259.1687774658203,26,181,72,FBC Melgar,Brazil
Midfield,75,339.70723724365234,23,172,72,FBC Melgar,Brazil
Midfield,75,338.6926040649414,29,177,72,FBC Melgar,Brazil
Midfield,71,351.2272262573242,25,172,72,KV Oostende,Wales
Midfield,75,2157.1025772094727,23,192,72,FBC Melgar,Brazil
Offense,75,575.5157928466797,29,177,72,FBC Melgar,Brazil
Offense,75,8429.564888000488,29,177,72,FBC Melgar,Brazil
Midfield,75,1906.3789138793945,23,172,72,FBC Melgar,Brazil
Midfield,75,3317.0078125,29,177,72,FBC Melgar,Brazil
Midfield,75,1354.543342590332,29,172,72,FBC Melgar,Brazil
Midfield,69,415.15692138671875,23,177,72,FBC Melgar,Guinea Bissau
Midfield,75,415.65643310546875,23,183,72,KV Oostende,Brazil
Offense,75,246926.4379272461,29,177,72,FBC Melgar,Brazil
Midfield,69,400.49156951904297,17,172,72,FBC Melgar,Ecuador
Midfield,71,271.4302291870117,23,180,72,Club Deportivo Guabirá,Brazil
GoalKeeper,71,593.4826049804688,17,167,72,FC Voluntari,Brazil
Midfield,52,275.1843719482422,23,172,72,KV Oostende,Wales
Offense,75,233928.67471313477,29,177,72,FBC Melgar,Brazil
Offense,75,387.86328887939453,23,172,72,FBC Melgar,Brazil
Offense,75,2716.2044830322266,29,172,72,Nottingham Forest,Brazil
Midfield,71,277.0731506347656,23,172,83,KV Oostende,Guinea Bissau
Midfield,75,5057.345664978027,23,183,72,FBC Melgar,Brazil
Midfield,67,420.34716033935547,20,172,60,Shimizu S-Pulse,Gambia
Offense,75,738.7936859130859,29,177,72,FBC Melgar,Brazil
Midfield,52,417.1237487792969,25,172,72,Amiens SC,Guinea Bissau
Midfield,48,845.8452911376953,25,188,70,KV Oostende,Brazil
Offense,75,46949.85595703125,29,177,72,FBC Melgar,Brazil
Offense,75,91090.98069000244,23,177,72,FBC Melgar,Brazil
Midfield,75,3417.862350463867,23,172,72,FBC Melgar,Brazil
Midfield,75,772.9009704589844,29,172,72,FBC Melgar,Brazil
Midfield,75,324.4096908569336,29,188,86,KV Oostende,Brazil
Defense,66,687.9215393066406,25,172,72,FBC Melgar,Brazil
Midfield,52,264.15608978271484,23,172,72,FBC Melgar,Brazil
Midfield,71,291.9882583618164,23,172,72,FBC Melgar,Brazil
Midfield,66,367.55501556396484,17,172,57,Chicago Fire Football Club,Republic of Ireland
Offense,75,491.58221435546875,23,172,72,FBC Melgar,Brazil
Midfield,75,513.748046875,29,177,72,FBC Melgar,Brazil
Midfield,75,469.27589416503906,29,177,72,FBC Melgar,Brazil
Midfield,75,272.733642578125,23,172,86,KV Oostende,Serbia
Offense,75,1196.9083709716797,29,172,72,FBC Melgar,Brazil
Midfield,75,314.9970169067383,25,183,65,FBC Melgar,Kyrgyzstan
Midfield,52,277.06534576416016,29,172,72,KV Oostende,Brazil
Offense,75,635.7303695678711,29,183,72,FBC Melgar,Brazil
Offense,75,9913.262985229492,23,177,72,FBC Melgar,Brazil
Midfield,52,520.8270645141602,23,172,72,Willem II,Turkey
Defense,75,507.09049224853516,29,172,72,FBC Melgar,Brazil
Defense,69,306.3570251464844,23,172,72,Angers SCO,Brazil
Midfield,48,256.56195068359375,26,172,72,St. Mirren,Brazil
Midfield,69,486.65734100341797,23,172,72,Chicago Fire Football Club,Guinea Bissau
Offense,75,27735.513305664062,29,177,72,FBC Melgar,Brazil
Midfield,75,5345.056610107422,29,177,72,FBC Melgar,Brazil
Offense,75,5456.065284729004,22,172,72,FBC Melgar,Brazil
Offense,71,305.4282455444336,17,172,72,KV Oostende,Brazil
Midfield,48,258.06048583984375,23,172,72,FBC Melgar,Guinea Bissau
Midfield,71,266.49755096435547,26,172,66,Chicago Fire Football Club,Guinea Bissau
Midfield,75,1149.244026184082,29,192,72,KV Oostende,Guinea Bissau
Midfield,52,310.32970428466797,23,172,72,KV Oostende,Brazil
Midfield,62,717.0259017944336,32,172,66,Shimizu S-Pulse,Brazil
Midfield,75,259.50438690185547,23,172,72,KV Oostende,Brazil
Offense,75,221003.12996673584,29,177,72,FBC Melgar,Brazil
Offense,69,10696.72370147705,29,172,72,Aston Villa,Brazil
Midfield,71,265.3970642089844,23,172,72,KV Oostende,Brazil
Midfield,48,331.3326110839844,25,181,66,Walsall,Guinea Bissau
Offense,75,64271.86870574951,29,177,72,Nottingham Forest,Brazil
Midfield,66,266.82535552978516,23,183,83,FBC Melgar,Guinea Bissau
Midfield,75,1634.9333190917969,29,188,85,Amiens SC,Brazil
Midfield,89,291.20777130126953,41,172,68,Nottingham Forest,Brazil
Midfield,68,291.2624053955078,17,172,72,FBC Melgar,Guinea Bissau
Midfield,52,265.740478515625,17,177,72,US Salernitana 1919,Wales
Defense,75,268.8312072753906,23,172,72,FBC Melgar,Brazil
Offense,75,138357.08634519577,29,177,72,FBC Melgar,Brazil
Midfield,52,270.1892547607422,23,172,66,FBC Melgar,Guinea Bissau
Midfield,52,274.72388458251953,17,192,72,FBC Melgar,Brazil
Offense,75,15477.269386291504,29,172,72,FBC Melgar,Brazil
Offense,75,262143.62536621094,29,177,72,FBC Melgar,Brazil
Offense,75,8625.131530761719,29,172,72,FBC Melgar,Brazil
Offense,75,62580.740562438965,29,177,72,FBC Melgar,Brazil
Offense,66,7832.172286987305,29,177,72,FBC Melgar,Brazil
Midfield,66,570.9967727661133,23,172,73,KV Oostende,Germany
Midfield,69,294.6653289794922,23,172,72,FBC Melgar,Brazil
Offense,75,34838.89775085449,29,177,72,FBC Melgar,Brazil
Midfield,75,270.3141326904297,23,172,72,St. Mirren,Guinea Bissau
Offense,75,73416.08632659912,29,177,72,FBC Melgar,Brazil
Offense,75,36717.73303222656,29,172,72,FBC Melgar,Brazil
Midfield,52,265.75608825683594,23,172,72,KV Oostende,United States
Midfield,61,336.7023620605469,23,181,72,US Salernitana 1919,Wales
Midfield,71,287.6877746582031,29,172,72,FBC Melgar,Chile
Defense,69,346.7550354003906,20,181,89,Club Deportivo Guabirá,Brazil
Midfield,71,276.6360778808594,23,172,72,KV Oostende,Brazil
Offense,69,19474.846061706543,29,177,72,FBC Melgar,Chile
Offense,75,63582.73765563965,29,177,72,FBC Melgar,Brazil
Midfield,66,434.9969024658203,22,183,72,FBC Melgar,Brazil
Midfield,75,850.1613845825195,23,183,89,Club Deportivo Guabirá,Brazil
Midfield,68,722.7078475952148,23,172,72,FBC Melgar,Brazil
Midfield,66,324.5813980102539,17,172,72,KV Oostende,Uganda
Midfield,52,290.8877716064453,20,179,72,FBC Melgar,Guinea Bissau
Midfield,60,371.47306060791016,17,172,72,FBC Melgar,Brazil
Defense,68,1103.7416305541992,29,172,72,FBC Melgar,Brazil
Defense,66,933.1739883422852,29,181,75,Yokohama F. Marinos,Ecuador
Midfield,66,337.15504455566406,23,172,72,Club Deportivo Guabirá,Brazil
Offense,75,3274.830291748047,23,177,72,FBC Melgar,Brazil
Offense,75,40213.11311340332,29,177,72,FBC Melgar,Brazil
Midfield,75,24294.501953125,29,172,72,FBC Melgar,Brazil
Midfield,71,307.59019470214844,23,172,72,FBC Melgar,United States
Midfield,58,461.75980377197266,29,172,66,Feyenoord,Guinea Bissau
Midfield,75,1241.8956451416016,29,172,72,FBC Melgar,Brazil
Offense,75,161475.42673683167,29,177,72,FBC Melgar,Brazil
Midfield,58,312.2653121948242,17,172,72,KV Oostende,Brazil
Midfield,71,300.45654296875,23,172,72,Al Ittihad,Turkey
Offense,75,311.25848388671875,23,172,72,FBC Melgar,Brazil
Midfield,75,371.67598724365234,29,172,72,FBC Melgar,Brazil
